rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,2042.5,-48,21.9,762,1895,1,2.84,-0.25,8776,1,2.84,-0.25,8776
1,2002.6,-39,20.9,714,1871,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,2002.6,-39,20.9,714,1871,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1988.3,0,20.0,681,1868,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1988.3,0,20.0,681,1868,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1964.6,8,19.1,644,1856,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1938.8,24,18.6,617,1838,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1938.8,24,18.6,617,1838,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1917.9,8,18.6,611,1818,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1917.9,8,18.6,611,1818,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1911.6,24,18.7,612,1811,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1911.6,24,18.7,612,1811,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1909.7,24,18.6,609,1810,1,2.81,-0.25,8776,1,2.81,-0.25,8776
1,1908.8,-8,18.0,591,1815,1,2.0,-0.2,34849,1,2.0,-0.2,34849
1,1908.8,-8,18.0,591,1815,1,2.0,-0.2,65535,1,2.0,-0.2,65535
1,1908.5,0,17.9,587,1816,1,1.99,-0.1,21170,1,1.99,-0.1,21170
1,1908.5,0,17.9,587,1816,1,1.99,-0.1,53938,1,1.99,-0.1,53938
1,1902.5,8,18.1,592,1808,1,1.98,-0.1,21170,1,1.98,-0.1,21170
1,1902.5,8,18.1,592,1808,1,1.98,-0.1,21170,1,1.98,-0.1,21170
1,1896.1,8,18.4,599,1799,1,1.99,-0.05,5465,1,1.99,-0.05,5465
1,1892.9,-8,18.5,601,1795,1,1.99,-0.05,5465,1,1.99,-0.05,5465
1,1892.9,-8,18.5,601,1795,1,1.99,-0.03,3341,1,1.99,-0.03,3341
1,1890.1,-8,18.7,607,1790,1,1.99,-0.02,3490,1,1.99,-0.02,3490
1,1890.7,0,18.7,606,1791,1,1.99,-0.02,4297,1,1.99,-0.02,4297
1,1892.6,0,18.6,603,1794,1,-326.97,-0.02,4297,1,-326.97,-0.02,4297
1,1892.6,0,18.6,603,1794,1,1.99,-0.01,5585,1,1.99,-0.01,5585
1,1898.0,-8,18.4,599,1801,1,0.71,-0.01,5585,1,0.71,-0.01,5585
1,1902.4,0,18.2,595,1807,1,1.99,-0.01,1480,1,1.99,-0.01,1480
1,1902.4,0,18.2,595,1807,1,1.99,-0.01,1480,1,1.99,-0.01,1480
1,1902.8,0,18.1,590,1809,1,1.99,-0.01,6410,1,1.99,-0.01,6410
1,1902.8,0,18.1,590,1809,1,0.71,-1.29,6410,1,0.71,-1.29,6410
1,1857.2,-8,18.4,587,1762,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1857.2,-8,18.4,587,1762,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1857.3,-8,17.9,572,1767,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1857.3,-8,17.9,572,1767,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1861.6,0,17.4,558,1776,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1861.6,0,17.4,558,1776,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,1864.7,0,17.0,546,1783,1,2.36,-0.05,24061,1,2.36,-0.05,24061
1,685.0,-39,-4.4,-52,683,1,0.74,-0.05,49929,1,0.74,-0.05,49929
1,685.0,-39,-4.4,-52,683,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,680.8,-56,-4.1,-49,679,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,672.4,-56,-3.8,-44,671,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,672.4,-56,-3.8,-44,671,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,662.3,-56,-3.5,-41,661,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,662.3,-56,-3.5,-41,661,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,652.1,-56,-3.3,-38,651,1,0.73,-0.05,49929,1,0.73,-0.05,49929
1,652.1,-56,-3.3,-38,651,1,0.49,-0.47,57224,1,0.49,-0.47,57224
1,641.0,-48,-3.1,-35,640,1,0.49,-0.47,63368,1,0.49,-0.47,63368
1,641.0,-48,-3.1,-35,640,1,0.47,-0.47,41457,1,0.47,-0.47,41457
1,607.4,-39,-2.2,-23,607,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,574.1,-24,-0.8,-8,574,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,574.1,-24,-0.8,-8,574,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,547.0,8,0.3,3,547,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,547.0,8,0.3,3,547,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,504.0,-8,0.5,4,504,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,504.0,-8,0.5,4,504,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,473.0,-8,0.1,1,473,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,444.0,0,0.0,0,444,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,444.0,0,0.0,0,444,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,421.0,-16,-0.4,-3,421,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,421.0,-16,-0.4,-3,421,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,399.2,-16,-1.6,-11,399,1,0.42,-0.47,41457,1,0.42,-0.47,41457
1,347.1,-8,-4.5,-27,346,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,347.1,-8,-4.5,-27,346,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,339.8,-8,-4.0,-24,339,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,339.8,-8,-4.0,-24,339,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,333.7,0,-3.6,-21,333,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,333.7,0,-3.6,-21,333,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,334.0,0,-4.5,-26,333,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,324.8,0,-4.1,-23,324,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,324.8,0,-4.1,-23,324,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,325.3,0,-2.3,-13,325,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,325.3,0,-2.3,-13,325,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,319.0,0,-0.7,-4,319,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,319.0,0,-0.7,-4,319,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,317.0,0,0.5,3,317,1,0.62,-0.02,15349,1,0.62,-0.02,15349
1,696.3,-48,-3.5,-43,695,1,0.82,-0.02,44473,1,0.82,-0.02,44473
1,695.3,-72,-3.5,-43,694,1,0.82,-0.02,44473,1,0.82,-0.02,44473
1,695.3,-72,-3.5,-43,694,1,0.82,-0.02,44473,1,0.82,-0.02,44473
1,694.5,-56,-3.7,-45,693,1,0.82,-0.02,44473,1,0.82,-0.02,44473
1,694.5,-56,-3.7,-45,693,1,0.77,-0.17,29938,1,0.77,-0.17,29938
1,692.7,-72,-4.0,-48,691,1,0.77,-0.17,65522,1,0.77,-0.17,65522
1,692.7,-72,-4.0,-48,691,1,0.72,-0.27,12090,1,0.72,-0.27,12090
1,685.7,-72,-4.0,-48,684,1,0.72,-0.27,12090,1,0.72,-0.27,12090
1,675.5,-64,-3.8,-45,674,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,675.5,-64,-3.8,-45,674,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,642.1,-39,-3.3,-37,641,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,642.1,-39,-3.3,-37,641,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,615.1,-39,-3.4,-36,614,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,615.1,-39,-3.4,-36,614,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,591.2,-16,-3.6,-37,590,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,591.2,-16,-3.6,-37,590,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,567.2,-16,-3.7,-37,566,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,546.1,-8,-3.6,-34,545,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,546.1,-8,-3.6,-34,545,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,526.9,-32,-3.3,-30,526,1,0.69,-0.27,12090,1,0.69,-0.27,12090
1,681.4,-79,-2.0,-24,681,1,0.5,-0.72,19789,1,0.5,-0.72,19789
1,672.4,-79,-2.0,-24,672,1,0.5,-0.72,19789,1,0.5,-0.72,19789
1,672.4,-79,-2.0,-24,672,1,0.46,-0.72,55082,1,0.46,-0.72,55082
1,659.4,-64,-1.9,-22,659,1,0.46,-0.72,55082,1,0.46,-0.72,55082
1,659.4,-64,-1.9,-22,659,1,0.39,-0.72,55082,1,0.39,-0.72,55082
1,647.3,-39,-1.6,-18,647,1,0.39,-0.72,55082,1,0.39,-0.72,55082
1,647.3,-39,-1.6,-18,647,1,0.39,-0.72,55082,1,0.39,-0.72,55082
1,614.0,8,-0.7,-7,614,1,0.39,-0.72,55082,1,0.39,-0.72,55082
1,587.1,-16,-0.9,-9,587,1,0.39,-0.72,55082,1,0.39,-0.72,55082
1,711.7,-72,-3.9,-49,710,1,0.78,-0.09,36480,1,0.78,-0.09,36480
1,707.6,-72,-3.9,-48,706,1,0.78,-0.09,36480,1,0.78,-0.09,36480
1,707.6,-72,-3.9,-48,706,1,0.74,-0.2,40241,1,0.74,-0.2,40241
1,699.4,-72,-3.7,-45,698,1,0.74,-0.2,40241,1,0.74,-0.2,40241
1,699.4,-72,-3.7,-45,698,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,689.2,-64,-3.4,-41,688,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,678.1,-64,-3.2,-38,677,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,678.1,-64,-3.2,-38,677,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,664.9,-32,-2.9,-34,664,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,664.9,-32,-2.9,-34,664,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,632.4,8,-2.0,-22,632,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,632.4,8,-2.0,-22,632,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,605.3,-24,-1.7,-18,605,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,580.3,-24,-2.0,-20,580,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,580.3,-24,-2.0,-20,580,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,557.5,-8,-2.5,-24,557,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,557.5,-8,-2.5,-24,557,1,0.72,-0.2,40241,1,0.72,-0.2,40241
1,1707.0,-48,21.2,616,1592,1,2.29,-0.05,6305,1,2.29,-0.05,6305
1,1686.8,-32,20.0,577,1585,1,2.29,-0.05,6305,1,2.29,-0.05,6305
1,1686.8,-32,20.0,577,1585,1,2.17,-0.12,20936,1,2.17,-0.12,20936
1,1656.7,-24,18.7,532,1569,1,2.17,-0.12,20936,1,2.17,-0.12,20936
1,1599.3,-16,16.7,459,1532,1,2.1,-0.15,8181,1,2.1,-0.15,8181
1,1599.3,-16,16.7,459,1532,1,2.1,-0.15,8181,1,2.1,-0.15,8181
1,1567.8,-16,14.6,396,1517,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1567.8,-16,14.6,396,1517,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1543.8,16,13.5,361,1501,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1543.8,16,13.5,361,1501,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1532.6,16,12.9,342,1494,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1532.6,16,12.9,342,1494,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1522.6,24,12.6,332,1486,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1514.3,32,12.0,316,1481,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1514.3,32,12.0,316,1481,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1508.4,8,11.9,311,1476,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1508.4,8,11.9,311,1476,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1506.8,16,11.8,308,1475,1,2.09,-0.15,8181,1,2.09,-0.15,8181
1,1619.5,0,12.8,360,1579,1,1.51,-0.05,8357,1,1.51,-0.05,8357
1,1619.5,0,12.8,360,1579,1,1.51,-0.05,8357,1,1.51,-0.05,8357
1,1616.6,-8,12.5,351,1578,1,1.53,-0.03,57650,1,1.53,-0.03,57650
1,1616.6,-8,12.5,351,1578,1,1.53,-0.03,57650,1,1.53,-0.03,57650
1,1612.7,-8,12.2,342,1576,1,1.53,-0.03,57650,1,1.53,-0.03,57650
1,1608.6,-8,11.9,332,1574,1,1.53,-0.03,57650,1,1.53,-0.03,57650
1,1608.6,-8,11.9,332,1574,1,1.53,-0.02,55021,1,1.53,-0.02,55021
1,1607.8,-8,11.4,318,1576,1,1.53,-0.02,55021,1,1.53,-0.02,55021
1,1607.8,-8,11.4,318,1576,1,1.54,-0.01,60314,1,1.54,-0.01,60314
1,1605.4,0,11.0,306,1576,1,1.54,-0.01,60314,1,1.54,-0.01,60314
1,1605.4,0,11.0,306,1576,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1600.0,0,10.9,303,1571,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1594.5,0,10.8,300,1566,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1594.5,0,10.8,300,1566,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1588.2,0,10.8,298,1560,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1588.2,0,10.8,298,1560,1,1.53,-0.01,60314,1,1.53,-0.01,60314
1,1808.6,0,14.4,449,1752,1,1.89,-0.11,7362,1,1.89,-0.11,7362
1,1808.6,0,14.4,449,1752,1,1.89,-0.11,7362,1,1.89,-0.11,7362
1,1812.2,0,14.1,440,1758,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1812.2,0,14.1,440,1758,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1820.4,-32,13.2,417,1772,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1799.3,-39,13.3,414,1751,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1799.3,-39,13.3,414,1751,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1789.8,-39,13.4,415,1741,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1789.8,-39,13.4,415,1741,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1783.0,-8,13.3,411,1735,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1783.0,-8,13.3,411,1735,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1779.0,-16,13.1,402,1733,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1775.9,-8,12.9,397,1731,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1775.9,-8,12.9,397,1731,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1770.9,-8,12.5,383,1729,1,1.88,-0.11,7362,1,1.88,-0.11,7362
1,1535.6,0,7.0,188,1524,1,1.51,-0.22,34785,1,1.51,-0.22,34785
1,1532.2,-32,7.2,193,1520,1,1.51,-0.22,34785,1,1.51,-0.22,34785
1,1528.0,-32,7.5,199,1515,1,1.48,-0.22,34785,1,1.48,-0.22,34785
1,1528.0,-32,7.5,199,1515,1,1.48,-0.22,34785,1,1.48,-0.22,34785
1,1784.3,-32,17.8,545,1699,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1781.5,-32,17.7,542,1697,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1781.5,-32,17.7,542,1697,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1778.0,-48,17.6,537,1695,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1778.0,-48,17.6,537,1695,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1771.8,-39,17.4,529,1691,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1771.8,-39,17.4,529,1691,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1763.7,-48,17.2,521,1685,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1758.2,-24,16.9,512,1682,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1758.2,-24,16.9,512,1682,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1734.7,-32,15.8,473,1669,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1734.7,-32,15.8,473,1669,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1714.2,-16,14.8,439,1657,1,2.64,-0.03,18133,1,2.64,-0.03,18133
1,1969.2,-8,2.0,68,1968,1,1.99,-0.09,16577,1,1.99,-0.09,16577
1,1965.2,0,2.0,70,1964,1,1.99,-0.09,16577,1,1.99,-0.09,16577
1,1965.2,0,2.0,70,1964,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1960.2,0,2.0,69,1959,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1960.2,0,2.0,69,1959,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1956.1,0,1.9,65,1955,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1956.1,0,1.9,65,1955,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1953.9,8,1.7,59,1953,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1953.9,8,1.7,59,1953,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1952.8,0,1.6,55,1952,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1952.8,0,1.6,56,1952,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1952.8,0,1.6,56,1952,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1950.7,0,1.6,54,1950,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,1950.7,0,1.6,54,1950,1,1.98,-0.09,16577,1,1.98,-0.09,16577
1,2273.6,0,1.4,54,2273,1,2.38,-0.12,4693,1,2.38,-0.12,4693
1,2273.6,0,1.4,54,2273,1,2.38,-0.12,4693,1,2.38,-0.12,4693
1,2273.7,-48,1.4,55,2273,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2273.6,-64,1.4,54,2273,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2273.6,-64,1.4,54,2273,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2269.5,-79,1.2,49,2269,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2269.5,-79,1.2,49,2269,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2265.5,-79,1.2,46,2265,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2265.5,-79,1.2,46,2265,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2260.4,-39,1.0,41,2260,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2254.3,-48,1.0,39,2254,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2254.3,-48,1.0,39,2254,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2245.4,-39,1.1,43,2245,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2245.4,-39,1.1,43,2245,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2234.6,-24,1.3,51,2234,1,2.36,-0.12,4693,1,2.36,-0.12,4693
1,2123.7,-24,2.3,86,2122,1,2.02,-0.23,52506,1,2.02,-0.23,52506
1,2123.7,-24,2.3,86,2122,1,2.02,-0.23,52506,1,2.02,-0.23,52506
1,2114.6,-16,2.2,83,2113,1,2.0,-0.23,52506,1,2.0,-0.23,52506
1,2114.6,-16,2.2,83,2113,1,2.0,-0.23,52506,1,2.0,-0.23,52506
1,2104.6,-8,2.2,82,2103,1,1.99,-0.14,11737,1,1.99,-0.14,11737
1,2104.6,-8,2.2,82,2103,1,1.99,-0.14,11737,1,1.99,-0.14,11737
1,2094.8,-8,2.4,86,2093,1,1.99,-0.1,27586,1,1.99,-0.1,27586
1,2086.9,0,2.4,89,2085,1,1.99,-0.1,27586,1,1.99,-0.1,27586
1,2086.9,0,2.4,89,2085,1,1.99,-0.08,21853,1,1.99,-0.08,21853
1,2078.0,-8,2.5,91,2076,1,1.99,-0.08,21853,1,1.99,-0.08,21853
1,2078.0,-8,2.5,91,2076,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2070.2,0,2.6,95,2068,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2070.2,0,2.6,95,2068,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2064.2,8,2.7,96,2062,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2064.2,8,2.7,96,2062,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2058.3,0,2.7,98,2056,1,1.98,-0.08,21853,1,1.98,-0.08,21853
1,2300.0,-39,2.4,97,2298,1,2.17,-0.12,4514,1,2.17,-0.12,4514
1,2300.0,-39,2.4,97,2298,1,2.17,-0.12,4514,1,2.17,-0.12,4514
1,2302.9,-32,2.3,94,2301,1,2.23,-0.17,38417,1,2.23,-0.17,38417
1,2302.9,-32,2.3,94,2301,1,2.23,-0.17,38417,1,2.23,-0.17,38417
1,2303.8,-48,2.3,91,2302,1,2.26,-0.23,8017,1,2.26,-0.23,8017
1,2303.8,-48,2.3,91,2302,1,2.26,-0.23,8017,1,2.26,-0.23,8017
1,2303.6,-48,2.1,85,2302,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2303.6,-48,2.1,85,2302,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2301.3,-56,1.9,77,2300,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2297.0,-24,1.7,67,2296,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2297.0,-24,1.7,67,2296,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2290.7,-64,1.4,57,2290,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2290.7,-64,1.4,57,2290,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2283.0,-56,1.7,68,2282,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2283.0,-56,1.7,68,2282,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2273.4,-56,2.0,80,2272,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2261.8,-48,2.3,89,2260,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2261.8,-48,2.3,89,2260,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2252.1,-32,2.5,97,2250,1,2.24,-0.23,8017,1,2.24,-0.23,8017
1,2354.4,-72,-15.7,-639,2266,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2347.9,-72,-15.8,-640,2259,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2347.9,-72,-15.8,-640,2259,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2338.6,-48,-15.9,-641,2249,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2338.6,-48,-15.9,-641,2249,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2330.5,-32,-16.0,-643,2240,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2330.5,-32,-16.0,-643,2240,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2308.7,-24,-16.4,-651,2215,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2289.9,-16,-16.7,-659,2193,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2289.9,-16,-16.7,-659,2193,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2271.4,-8,-16.8,-658,2174,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2271.4,-8,-16.8,-658,2174,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2255.1,8,-17.0,-658,2157,1,2.92,-0.59,7540,1,2.92,-0.59,7540
1,2211.4,-8,-17.1,-649,2114,1,2.23,-0.12,6932,1,2.23,-0.12,6932
1,2211.4,-8,-17.1,-649,2114,1,2.23,-0.12,6932,1,2.23,-0.12,6932
1,2206.9,0,-17.1,-650,2109,1,2.22,-0.12,6932,1,2.22,-0.12,6932
1,2206.9,0,-17.1,-650,2109,1,2.22,-0.12,6932,1,2.22,-0.12,6932
1,2202.5,0,-17.1,-648,2105,1,2.23,-0.08,4217,1,2.23,-0.08,4217
1,2202.5,0,-17.1,-648,2105,1,2.23,-0.08,4217,1,2.23,-0.08,4217
1,2199.0,0,-17.2,-649,2101,1,2.22,-0.08,4217,1,2.22,-0.08,4217
1,2199.0,0,-17.2,-649,2101,1,2.22,-0.08,4217,1,2.22,-0.08,4217
1,2198.4,8,-17.0,-644,2102,1,2.23,-0.06,8194,1,2.23,-0.06,8194
1,2201.8,0,-16.9,-639,2107,1,2.23,-0.06,8194,1,2.23,-0.06,8194
1,2201.8,0,-16.9,-639,2107,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2205.7,0,-16.8,-636,2112,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2205.7,0,-16.8,-636,2112,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2204.1,0,-16.8,-637,2110,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2204.1,0,-16.8,-637,2110,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2201.5,0,-16.8,-638,2107,1,2.22,-0.06,8194,1,2.22,-0.06,8194
1,2320.9,-16,-16.1,-643,2230,1,2.74,-0.1,5618,1,2.74,-0.1,5618
1,2320.9,-16,-16.1,-643,2230,1,2.74,-0.1,5618,1,2.74,-0.1,5618
1,2323.9,-24,-15.8,-633,2236,1,2.69,-0.13,4453,1,2.69,-0.13,4453
1,2323.9,-24,-15.8,-633,2236,1,2.69,-0.13,4453,1,2.69,-0.13,4453
1,2326.3,-24,-15.6,-624,2241,1,2.66,-0.15,4040,1,2.66,-0.15,4040
1,2326.3,-24,-15.6,-624,2241,1,2.66,-0.15,4040,1,2.66,-0.15,4040
1,2328.1,-32,-15.4,-620,2244,1,2.78,-0.07,153,1,2.78,-0.07,153
1,2328.7,-48,-15.3,-615,2246,1,2.78,-0.07,153,1,2.78,-0.07,153
1,2328.7,-48,-15.3,-615,2246,1,2.77,-0.07,153,1,2.77,-0.07,153
1,2327.7,-56,-15.3,-615,2245,1,2.77,-0.07,153,1,2.77,-0.07,153
1,2327.7,-56,-15.3,-615,2245,1,2.77,-0.07,153,1,2.77,-0.07,153
1,2234.7,-16,-16.6,-637,2142,1,2.23,-0.19,9026,1,2.23,-0.19,9026
1,2234.7,-16,-16.6,-637,2142,1,2.23,-0.19,9026,1,2.23,-0.19,9026
1,2228.7,-8,-16.6,-636,2136,1,2.21,-0.19,9026,1,2.21,-0.19,9026
